entity_file,column,rows,non_blank,blank,distinct_values,flags,sample_values
account_analytic_account.csv,sap__khprofitcentre__NameCollection__StartDate,2,2,0,2,,2022-12-01 00:00:00 | 1991-07-31 00:00:00
account_analytic_account.csv,sap__khprofitcentre__SegmentNameCollection__Name,2,2,0,2,,Danlaw Technologies India Limited | EMS-Electronic Manufacturing Service
account_analytic_account.csv,sap__khprofitcentre__SegmentNameCollection__ObjectID,2,2,0,2,,FA163E39381E1EED9CA46A7882280EED | 00163E5F7A721EE987A84DE9C8A86AD3
account_analytic_account.csv,sap__khprofitcentre__SegmentNameCollection__ParentObjectID,2,2,0,2,,00163E5F7A721EE987A835E9FA7EEA67 | 00163E5F7A721EE987A84B491229EAD0
account_analytic_account.csv,sap__khprofitcentre__SuperordinateProfitCentreNameCollection__Name,2,2,0,2,,Danlaw Technologies India Limited | EMS-Electronic Manufacturing Service
account_analytic_account.csv,sap__khprofitcentre__SuperordinateProfitCentreNameCollection__ObjectID,2,2,0,2,,FA163E39381E1EED9CA46A7882280EED | 00163E5F7A721EE987A84DE9C8A86AD3
account_analytic_account.csv,sap__khprofitcentre__SuperordinateProfitCentreNameCollection__ParentObjectID,2,2,0,2,,00163E5F7A721EE987A835E9FA7EEA67 | 00163E5F7A721EE987A84B491229EAD0
account_analytic_account_cc.csv,id,13,13,0,13,,sap_cost_center_00163E5F_7A72_1EE9_87A8_35E9FA7EEA67 | sap_cost_center_00163E5F_7A72_1EE9_87A8_4B491229EAD0 | sap_cost_center_00163E5F_7A72_1EE9_87A8_5637CD726B34 | sap_cost_center_00163E5F_7A72_1EE9_87A8_5DF1F0EB2B45 | sap_cost_center_00163E5F_7A72_1EE9_87A8_6949A837ABAC
account_analytic_account_cc.csv,name,13,13,0,13,,Danlaw Technologies India Limited | EMS-Electronic Manufacturing Service | Production | Accounts | Quality Assurance
account_analytic_account_cc.csv,code,13,13,0,13,,71000 | 71100 | 71101 | 71102 | 71103
account_analytic_account_cc.csv,plan_id/id,13,13,0,1,,sap_analytic_plan_cost_centers
account_analytic_account_cc.csv,sap__costcentre__CostCentreCollection__ID,13,13,0,13,,71000 | 71100 | 71101 | 71102 | 71103
account_analytic_account_cc.csv,sap__costcentre__CostCentreCollection__MostRecentDefaultName,13,13,0,13,,Danlaw Technologies India Limited | EMS-Electronic Manufacturing Service | Production | Accounts | Quality Assurance
account_analytic_account_cc.csv,sap__costcentre__CostCentreCollection__MostRecentSuperodinateCompanyID,13,13,0,1,,70000
account_analytic_account_cc.csv,sap__costcentre__CostCentreCollection__MostRecentSuperodinateCompanyUUID,13,13,0,1,,00163E5F-7A72-1EE9-87A8-1D692B73CA0C
account_analytic_account_cc.csv,sap__costcentre__CostCentreCollection__MostRecentSuperodinatePermanentEstablishmentID,13,13,0,1,,71000
account_analytic_account_cc.csv,sap__costcentre__CostCentreCollection__MostRecentSuperodinatePermanentEstablishmentUUID,13,13,0,1,,00163E5F-7A72-1EE9-87A8-35E9FA7EEA67
account_analytic_account_cc.csv,sap__costcentre__CostCentreCollection__ObjectID,13,13,0,13,,00163E5F7A721EE987A835E9FA7EEA67 | 00163E5F7A721EE987A84B491229EAD0 | 00163E5F7A721EE987A85637CD726B34 | 00163E5F7A721EE987A85DF1F0EB2B45 | 00163E5F7A721EE987A86949A837ABAC
account_analytic_account_cc.csv,sap__costcentre__CostCentreCollection__UUID,13,13,0,13,,00163E5F-7A72-1EE9-87A8-35E9FA7EEA67 | 00163E5F-7A72-1EE9-87A8-4B491229EAD0 | 00163E5F-7A72-1EE9-87A8-5637CD726B34 | 00163E5F-7A72-1EE9-87A8-5DF1F0EB2B45 | 00163E5F-7A72-1EE9-87A8-6949A837ABAC
account_analytic_plan.csv,id,1,1,0,1,,sap_analytic_plan_cost_centers
account_analytic_plan.csv,name,1,1,0,1,,SAP Cost Centers
account_bank_statement.csv,id,404,404,0,30+,,sap_bstmt_00163E5F7A721ED98ADF8681D9C1641A | sap_bstmt_00163E5F7A721ED98ADF86C64DEF641A | sap_bstmt_00163E5F7A721EE98CEC3697111C3AEF | sap_bstmt_00163E876A901ED9B6BA57B9C6AE76B5 | sap_bstmt_00163E876A901ED9B6F0370602169FF9
account_bank_statement.csv,name,404,404,0,30+,,0 | 1 | 30 | 31 | 32
account_bank_statement.csv,date,404,404,0,30+,,2019-01-31 | 2019-09-17 | 2019-09-19 | 2019-09-28 | 2019-09-30
account_bank_statement.csv,balance_start,404,404,0,30+,,0.000000 | 605751.660000 | 56545876.480000 | 51760493.480000 | 47208150.480000
account_bank_statement.csv,balance_end_real,404,404,0,30+,,17758045.670000 | 605751.660000 | 677129.660000 | 51760493.480000 | 47208150.480000
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__AccountingTransactionDate,404,404,0,30+,,2019-01-31 00:00:00 | 2019-09-17 00:00:00 | 2019-09-19 00:00:00 | 2019-09-28 00:00:00 | 2019-09-30 00:00:00
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__BankAccountDescription,404,404,0,3,,Savings Account | SBI Commercial Branch CC Account | SBI Commercial Branch Term Loan Account
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__BankAccountDescriptionLanguageCode,404,404,0,1,,EN
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__BankAccountDescriptionLanguageCodeText,404,404,0,1,,English
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__BankAccountInternalID,404,404,0,4,,3 | 4 | 39776744857 | 39782151224
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__BankAccountStandardID,404,0,404,0,,
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__BankAccountTypeCode,404,229,175,1,,SG
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__BankAccountTypeCodeText,404,229,175,1,,Savings
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__ClosingBalanceAmount,404,404,0,30+,,17758045.670000 | 605751.660000 | 677129.660000 | 51760493.480000 | 47208150.480000
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__CreditTotalAmount,404,404,0,30+,,17758045.670000 | 605751.660000 | 71378.000000 | 0.000000 | 35821418.000000
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__CurrencyCode,404,404,0,1,,INR
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__CurrencyCodeText,404,404,0,1,,Indian Rupee
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__Date,404,404,0,30+,,2019-01-31 00:00:00 | 2019-09-17 00:00:00 | 2019-09-19 00:00:00 | 2019-09-28 00:00:00 | 2019-09-30 00:00:00
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__DebitTotalAmount,404,404,0,30+,,0.000000 | 4785383.000000 | 4552343.000000 | 1620209.000000 | 41470695.000000
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__DocumentID,404,404,0,30+,,20 | 21 | 22 | 54 | 55
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__HouseBankAccountID,404,404,0,4,,30571028998 | 510101002933518 | 39776744857_CC | 39782151224_TL
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__HouseBankFormattedName,404,404,0,3,,State Bank Of India | CORPORATION BANK | SBI Commercial Branch
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__HouseBankID,404,0,404,0,,
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__ID,404,404,0,30+,,0 | 1 | 30 | 31 | 32
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__ItemTotalNumberValue,404,404,0,30+,,1 | 14 | 9 | 4 | 69
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__LifeCycleStatusCode,404,404,0,3,,2 | 3 | 1
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__LifeCycleStatusCodeText,404,404,0,3,,Posted | Canceled | In Preparation
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__ObjectID,404,404,0,30+,,00163E5F7A721ED98ADF8681D9C1641A | 00163E5F7A721ED98ADF86C64DEF641A | 00163E5F7A721EE98CEC3697111C3AEF | 00163E876A901ED9B6BA57B9C6AE76B5 | 00163E876A901ED9B6F0370602169FF9
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__OpeningBalanceAmount,404,404,0,30+,,0.000000 | 605751.660000 | 56545876.480000 | 51760493.480000 | 47208150.480000
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__OverallPostprocessingCode,404,404,0,4,,4 | 1 | 3 | 2
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__OverallPostprocessingCodeText,404,404,0,4,,Not Relevant | Not Required | Required | In Process
account_bank_statement.csv,sap__khhousebankstatement__HouseBankStatementCollection__ValidityYear,404,404,0,8,,2019 | 2020 | 2021 | 2022 | 2024
account_move_credit_note.csv,id,802,802,0,30+,,sap_ccredit_36 | sap_ccredit_41 | sap_ccredit_193 | sap_ccredit_199 | sap_ccredit_116
account_move_credit_note.csv,name,802,802,0,30+,,"36 | Credit note no 07, rej of emer | Cr note No 01 Inv 4000600497 | Credit note No 02 Inv 2019-100195 | Credit Note 08/25.03 to ABB"
account_move_credit_note.csv,partner_id/id,802,801,1,20,,sap_bp_1121778 | sap_bp_1124503 | sap_bp_1120645 | sap_bp_1127393 | sap_bp_1122824
account_move_credit_note.csv,invoice_date,802,802,0,30+,,2019-03-02 | 2019-06-25 | 2019-03-28 | 2021-04-08 | 2019-02-26
account_move_credit_note.csv,move_type,802,802,0,1,,out_refund
account_move_credit_note.csv,state,802,802,0,1,,posted
account_move_credit_note.csv,currency_id/id,802,801,1,1,,base.INR
account_move_credit_note.csv,amount_total,802,802,0,30+,,0.000000 | -11911.000000 | -1280101.760000 | -5795.900000 | -331880.570000
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__BaseBusinessTransactionDocumentID,802,6,796,6,,36 | 41 | 193 | 199 | 116
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__BaseBusinessTransactionDocumentTypeCode,802,6,796,2,,29 | 32
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__BaseBusinessTransactionDocumentTypeCodeText,802,6,796,2,,Customer Invoice Request | Customer Return
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__BillToPartyID,802,5,797,5,,1116013 | 1124503 | 1121778 | 1120645 | 1127393
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__BuyerPartyID,802,5,797,5,,1116013 | 1124503 | 1121778 | 1120645 | 1127393
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__ConsistencyStatusCode,802,6,796,2,,2 | 3
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__ConsistencyStatusCodeText,802,6,796,2,,Inconsistent | Consistent
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__CreationDateTime,802,6,796,6,,2019-03-02 10:16:16 | 2019-06-12 09:07:36 | 2019-06-25 09:13:06 | 2019-06-25 09:45:16 | 2019-03-28 05:14:22
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__CurrencyCode,802,1,801,1,,INR
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__CurrencyCodeText,802,1,801,1,,Indian Rupee
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__EmployeeResponsiblePartyID,802,5,797,3,,8000000018 | 8000000078 | 8000000054
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__InvoicingStatusCode,802,5,797,2,,1 | 3
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__InvoicingStatusCodeText,802,5,797,2,,Not Invoiced | Invoiced
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__LastChangeDateTime,802,6,796,6,,2019-03-28 05:18:10 | 2019-07-02 03:47:17 | 2019-06-25 09:13:06 | 2019-06-25 09:45:16 | 2019-03-28 05:14:22
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__LifeCycleStatusCode,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__LifeCycleStatusCodeText,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__Name,802,4,798,4,,Cr note No 01 Inv 4000600497 | Credit note No 02 Inv 2019-100195 | Credit Note 08/25.03 to ABB | AL TCU New Design Top Cover
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__ObjectID,802,6,796,6,,00163E5F7A721ED98F9A85F2347E4447 | 00163E876AE21ED9A39E307DF90E0524 | 00163E876AD01EE9A5E51F222CE96D47 | 00163E876AD01EE9A5E59846EC5AAFB1 | 00163E876AF11ED994A2E2B28924EE76
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__PaymentAuthorisationStatusCode,802,5,797,1,,4
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__PaymentAuthorisationStatusCodeText,802,5,797,1,,Authorization not Required
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__PriceDateTime,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__PriceDateTimeZoneCode,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__PriceDateTimeZoneCodeText,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__ProcessingOverviewStatusCode,802,6,796,1,,1
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__ProcessingOverviewStatusCodeText,802,6,796,1,,Processed
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__ProposedInvoiceDate,802,6,796,5,,2019-03-02 00:00:00 | 2019-06-12 00:00:00 | 2019-06-25 00:00:00 | 2019-03-28 00:00:00 | 2021-04-08 00:00:00
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__ProvisionDate,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__ReferenceBusinessTransactionDocumentID,802,1,801,1,,5020914098/03.05.2019
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TotalGrossAmount,802,6,796,5,,0.000000 | -32560.710000 | -1280101.760000 | -5795.900000 | -331880.570000
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TotalGrossAmountCurrencyCode,802,5,797,1,,INR
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TotalGrossAmountCurrencyCodeText,802,5,797,1,,Indian Rupee
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TotalNetAmount,802,6,796,5,,0.000000 | -27593.820000 | -1084832.000000 | -4911.780000 | -290911.090000
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TotalNetAmountCurrencyCode,802,5,797,1,,INR
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TotalNetAmountCurrencyCodeText,802,5,797,1,,Indian Rupee
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TotalTaxAmount,802,6,796,5,,0.000000 | -4966.890000 | -195269.760000 | -884.120000 | -40969.480000
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TotalTaxAmountCurrencyCode,802,5,797,1,,INR
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TotalTaxAmountCurrencyCodeText,802,5,797,1,,Indian Rupee
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TypeCode,802,6,796,2,,1463 | 1459
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CustomerInvoiceRequestCollection__TypeCodeText,802,6,796,2,,Manual Credit Memo Request | Customer Return Invoice Request
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CashDiscountTermsCollection__FullPaymentEndDate,802,6,796,5,,2019-03-02 00:00:00 | 2019-06-23 00:00:00 | 2019-07-25 00:00:00 | 2019-04-27 00:00:00 | 2021-05-08 00:00:00
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CashDiscountTermsCollection__ObjectID,802,6,796,6,,00163E5F7A721ED98F9A85F2347F4447 | 00163E876AE21ED9A39E307DF9158524 | 00163E876AD01EE9A5E51F222CEA6D47 | 00163E876AD01EE9A5E59846EC5BAFB1 | 00163E876AF11ED994A2E2B28925EE76
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CashDiscountTermsCollection__ParentObjectID,802,6,796,6,,00163E5F7A721ED98F9A85F2347E4447 | 00163E876AE21ED9A39E307DF90E0524 | 00163E876AD01EE9A5E51F222CE96D47 | 00163E876AD01EE9A5E59846EC5AAFB1 | 00163E876AF11ED994A2E2B28924EE76
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CashDiscountTermsCollection__PaymentBaselineDate,802,6,796,5,,2019-03-02 00:00:00 | 2019-05-24 00:00:00 | 2019-06-25 00:00:00 | 2019-03-28 00:00:00 | 2021-04-08 00:00:00
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CashDiscountTermsCollection__PaymentTermsCode,802,5,797,1,,1003
account_move_credit_note.csv,sap__khcustomerinvoicerequest__CashDiscountTermsCollection__PaymentTermsCodeText,802,5,797,1,,30 days net
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__BaseBusinessTransactionDocumentItemID,802,6,796,3,JSON_ARRAY,"10 | [""10"", ""20"", ""30""] | [""10"", ""20"", ""30"", ""40"", ""50"", ""60"", ""70"", ""80""]"
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__CancellationStatusCode,802,6,796,2,,4 | 1
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__CancellationStatusCodeText,802,6,796,2,,Canceled | Not Canceled
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__Description,802,5,797,5,JSON_ARRAY,"2119809001PCB COMPL3RP-AW30-05(102621037 | Driver Board InV 4000600497 | Credit note Inv 2019-100195 | [""Rej of Goods Inv 4000600631/29.01"", ""Rej of Goods Inv 4000600667/31.01"", ""Rej of Goods Inv 2017150243/31.05""] | [""AL TCU New Design Top Cover"", ""AL TCU New Design Bottom cover Trans LED"", ""AL TCU New Design Battery LID"", ""AL TCU New Design Main Gasket cord ty"", ""AL TCU New Design Battery  LID cord typ"", ""AL TCU New Design Connector moulded gask"", ""SCREW M3 Self-Tapping KA 3 x 10"", ""PAN PHILIPS MACHINE S M3 X 6 MM SS304""]"
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__GrossAmount,802,6,796,6,JSON_ARRAY,"0.000000 | -32560.710000 | -1280101.760000 | -5795.900000 | [""-101605.360000"", ""-166972.360000"", ""-63302.850000""]"
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__GrossAmountCurrencyCode,802,5,797,1,,INR
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__GrossAmountCurrencyCodeText,802,5,797,1,,Indian Rupee
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__InvoicingRestrictionCode,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__InvoicingRestrictionCodeText,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__InvoicingRestrictionReasonCode,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__InvoicingRestrictionReasonCodeText,802,0,802,0,,
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__InvoicingStatusCode,802,6,796,2,,1 | 3
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__InvoicingStatusCodeText,802,6,796,2,,Not Invoiced | Invoiced
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__NetAmount,802,6,796,6,JSON_ARRAY,"0.000000 | -27593.820000 | -1084832.000000 | -4911.780000 | [""-86106.240000"", ""-141502.000000"", ""-63302.850000""]"
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__NetAmountCurrencyCode,802,5,797,1,,INR
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__NetAmountCurrencyCodeText,802,5,797,1,,Indian Rupee
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__ObjectID,802,6,796,6,JSON_ARRAY,"00163E5F7A721ED98F9A85F2347F2447 | 00163E876AE21ED9A39E307DF914A524 | 00163E876AD01EE9A5E51F222CEA4D47 | 00163E876AD01EE9A5E59846EC5B8FB1 | [""00163E876AF11ED994A2E2B28925CE76"", ""00163E876AF11ED994A2EA0D7718EEC6"", ""00163E876AF11ED994A2EBD0406C6EC8""]"
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__ParentObjectID,802,6,796,6,,00163E5F7A721ED98F9A85F2347E4447 | 00163E876AE21ED9A39E307DF90E0524 | 00163E876AD01EE9A5E51F222CE96D47 | 00163E876AD01EE9A5E59846EC5AAFB1 | 00163E876AF11ED994A2E2B28924EE76
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__ProcessingTypeCode,802,6,796,1,,CCMI
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__ProcessingTypeCodeText,802,6,796,1,,Credit Memo Item
account_move_credit_note.csv,sap__khcustomerinvoicerequest__ItemCollection__ProductID,802,1,801,1,,3RP15051AW30
